instance family glasgow hybrid-checking hybrid-always hybrid-rbj hybrid-never
all-images-CVIU11-pattern41-target63 14 243 4 1 4 1
all-images-CVIU11-pattern41-target64 14 174 2 1 2 1
all-images-CVIU11-pattern41-target65 14 143 2 1 2 1
all-images-CVIU11-pattern41-target66 14 117 2 1 2 1
all-images-CVIU11-pattern41-target67 14 348 5 1 5 1
all-images-CVIU11-pattern41-target68 14 372 5 1 5 1
all-images-CVIU11-pattern41-target69 14 399 9 1 9 1
all-images-CVIU11-pattern41-target7 14 308 3 1 3 1
all-images-CVIU11-pattern41-target70 14 370 3 1 3 1
all-images-CVIU11-pattern41-target71 14 260 3 1 3 1
all-images-CVIU11-pattern41-target72 14 301 4 1 4 1
all-images-CVIU11-pattern41-target73 14 362 6 1 6 1
all-images-CVIU11-pattern41-target74 14 383 3 1 3 1
all-images-CVIU11-pattern41-target75 14 396 1 1 1 1
all-images-CVIU11-pattern41-target76 14 406 3 1 3 1
all-images-CVIU11-pattern41-target77 14 440 4 1 4 1
all-images-CVIU11-pattern41-target78 14 411 8 1 8 1
all-images-CVIU11-pattern41-target79 14 104 1 1 1 1
all-images-CVIU11-pattern41-target8 14 147 2 1 2 1
all-images-CVIU11-pattern41-target80 14 128 2 1 2 1
all-images-CVIU11-pattern41-target81 14 158 3 1 3 1
all-images-CVIU11-pattern41-target82 14 221 3 1 3 1
all-images-CVIU11-pattern41-target83 14 230 3 1 3 1
all-images-CVIU11-pattern41-target84 14 18 4 1 4 1
all-images-CVIU11-pattern41-target85 14 365 3 1 3 1
all-images-CVIU11-pattern41-target86 14 183 2 1 2 1
all-images-CVIU11-pattern41-target87 14 158 2 1 2 1
all-images-CVIU11-pattern41-target88 14 268 3 1 3 1
all-images-CVIU11-pattern41-target89 14 106 5 1 5 1
all-images-CVIU11-pattern41-target9 14 159 2 1 2 1
all-images-CVIU11-pattern41-target90 14 58 5 1 5 1
all-images-CVIU11-pattern41-target91 14 28 1 1 1 1
all-images-CVIU11-pattern41-target92 14 385 4 1 4 1
all-images-CVIU11-pattern41-target93 14 211 6 1 6 2
all-images-CVIU11-pattern41-target94 14 260 5 1 5 1
all-images-CVIU11-pattern41-target95 14 38 1 1 1 1
all-images-CVIU11-pattern41-target96 14 116 2 1 2 1
all-images-CVIU11-pattern41-target97 14 146 1 1 1 1
all-images-CVIU11-pattern41-target98 14 61 3 1 3 1
all-images-CVIU11-pattern41-target99 14 255 5 1 5 1
all-images-CVIU11-pattern42-target1 14 244 1 1 1 1
all-images-CVIU11-pattern42-target10 14 165 1 1 1 1
all-images-CVIU11-pattern42-target100 14 43 1 1 1 1
all-images-CVIU11-pattern42-target101 14 38 0 0 0 0
all-images-CVIU11-pattern42-target102 14 89 1 1 1 1
all-images-CVIU11-pattern42-target103 14 139 1 1 1 1
all-images-CVIU11-pattern42-target104 14 215 1 1 1 1
all-images-CVIU11-pattern42-target105 14 232 1 1 1 1
all-images-CVIU11-pattern42-target106 14 185 2 2 2 2
all-images-CVIU11-pattern42-target107 14 127 1 1 1 1
all-images-CVIU11-pattern42-target108 14 366 1 1 1 1
all-images-CVIU11-pattern42-target109 14 232 1 1 1 1
all-images-CVIU11-pattern42-target11 14 80 1 1 1 1
all-images-CVIU11-pattern42-target110 14 99 1 1 1 1
all-images-CVIU11-pattern42-target111 14 79 1 1 1 1
all-images-CVIU11-pattern42-target112 14 81 1 1 1 1
all-images-CVIU11-pattern42-target113 14 104 1 1 1 1
all-images-CVIU11-pattern42-target114 14 57 1 1 1 1
all-images-CVIU11-pattern42-target115 14 174 1 1 1 1
all-images-CVIU11-pattern42-target116 14 437 1 1 1 1
all-images-CVIU11-pattern42-target117 14 219 1 1 1 1
all-images-CVIU11-pattern42-target118 14 153 1 1 1 1
all-images-CVIU11-pattern42-target119 14 381 1 1 1 1
all-images-CVIU11-pattern42-target12 14 194 1 1 1 1
all-images-CVIU11-pattern42-target120 14 227 1 1 1 1
all-images-CVIU11-pattern42-target121 14 296 1 1 1 1
all-images-CVIU11-pattern42-target122 14 160 1 1 1 1
all-images-CVIU11-pattern42-target123 14 291 1 1 1 1
all-images-CVIU11-pattern42-target124 14 188 1 1 1 1
all-images-CVIU11-pattern42-target125 14 259 1 1 1 1
all-images-CVIU11-pattern42-target126 14 28 1 1 1 1
all-images-CVIU11-pattern42-target127 14 34 0 0 0 0
all-images-CVIU11-pattern42-target128 14 250 1 1 1 1
all-images-CVIU11-pattern42-target129 14 54 1 1 1 1
all-images-CVIU11-pattern42-target13 14 188 1 1 1 1
all-images-CVIU11-pattern42-target130 14 69 1 1 1 1
all-images-CVIU11-pattern42-target131 14 95 1 1 1 1
all-images-CVIU11-pattern42-target132 14 154 1 1 1 1
all-images-CVIU11-pattern42-target133 14 109 1 1 1 1
all-images-CVIU11-pattern42-target134 14 123 1 1 1 1
all-images-CVIU11-pattern42-target135 14 118 1 1 1 1
all-images-CVIU11-pattern42-target136 14 125 1 1 1 1
all-images-CVIU11-pattern42-target137 14 44 1 1 1 1
all-images-CVIU11-pattern42-target138 14 403 1 1 1 1
all-images-CVIU11-pattern42-target139 14 65 1 1 1 1
all-images-CVIU11-pattern42-target14 14 75 1 1 1 1
all-images-CVIU11-pattern42-target140 14 71 1 1 1 1
all-images-CVIU11-pattern42-target141 14 64 1 1 1 1
all-images-CVIU11-pattern42-target142 14 113 1 1 1 1
all-images-CVIU11-pattern42-target143 14 90 1 1 1 1
all-images-CVIU11-pattern42-target144 14 161 1 1 1 1
all-images-CVIU11-pattern42-target145 14 66 1 1 1 1
all-images-CVIU11-pattern42-target146 14 261 1 1 1 1
all-images-CVIU11-pattern42-target15 14 24 0 0 0 0
all-images-CVIU11-pattern42-target16 14 80 1 1 1 1
all-images-CVIU11-pattern42-target17 14 261 1 1 1 1
all-images-CVIU11-pattern42-target18 14 250 1 1 1 1
all-images-CVIU11-pattern42-target19 14 420 1 1 1 1
all-images-CVIU11-pattern42-target2 14 161 0 0 0 0
all-images-CVIU11-pattern42-target20 14 292 1 1 1 1
all-images-CVIU11-pattern42-target21 14 205 1 1 1 1
all-images-CVIU11-pattern42-target22 14 138 1 1 1 1
all-images-CVIU11-pattern42-target23 14 250 1 1 1 1
all-images-CVIU11-pattern42-target24 14 31 1 1 1 1
all-images-CVIU11-pattern42-target25 14 125 1 1 1 1
all-images-CVIU11-pattern42-target26 14 55 1 1 1 1
all-images-CVIU11-pattern42-target27 14 171 1 1 1 1
all-images-CVIU11-pattern42-target28 14 40 1 1 1 1
all-images-CVIU11-pattern42-target29 14 493 1 1 1 1
all-images-CVIU11-pattern42-target3 14 248 1 1 1 1
all-images-CVIU11-pattern42-target30 14 293 1 1 1 1
all-images-CVIU11-pattern42-target31 14 229 1 1 1 1
all-images-CVIU11-pattern42-target32 14 473 1 1 1 1
all-images-CVIU11-pattern42-target33 14 432 1 1 1 1
all-images-CVIU11-pattern42-target34 14 174 1 1 1 1
all-images-CVIU11-pattern42-target35 14 449 1 1 1 1
all-images-CVIU11-pattern42-target36 14 130 1 1 1 1
all-images-CVIU11-pattern42-target37 14 375 1 1 1 1
all-images-CVIU11-pattern42-target38 14 356 1 1 1 1
all-images-CVIU11-pattern42-target39 14 164 1 1 1 1
all-images-CVIU11-pattern42-target4 14 243 1 1 1 1
all-images-CVIU11-pattern42-target40 14 187 1 1 1 1
all-images-CVIU11-pattern42-target41 14 218 1 1 1 1
all-images-CVIU11-pattern42-target42 14 200 1 1 1 1
all-images-CVIU11-pattern42-target43 14 336 1 1 1 1
all-images-CVIU11-pattern42-target44 14 437 1 1 1 1
all-images-CVIU11-pattern42-target45 14 412 1 1 1 1
all-images-CVIU11-pattern42-target46 14 195 1 1 1 1
all-images-CVIU11-pattern42-target47 14 330 1 1 1 1
all-images-CVIU11-pattern42-target48 14 122 1 1 1 1
all-images-CVIU11-pattern42-target49 14 191 1 1 1 1
all-images-CVIU11-pattern42-target5 14 313 1 1 1 1
all-images-CVIU11-pattern42-target50 14 372 1 1 1 1
all-images-CVIU11-pattern42-target51 14 173 2 1 2 1
all-images-CVIU11-pattern42-target52 14 160 1 1 1 1
all-images-CVIU11-pattern42-target53 14 106 1 1 1 1
all-images-CVIU11-pattern42-target54 14 135 1 1 1 1
all-images-CVIU11-pattern42-target55 14 125 1 1 1 1
all-images-CVIU11-pattern42-target56 14 70 1 1 1 1
all-images-CVIU11-pattern42-target57 14 462 1 1 1 1
all-images-CVIU11-pattern42-target58 14 74 1 1 1 1
all-images-CVIU11-pattern42-target59 14 287 1 1 1 1
all-images-CVIU11-pattern42-target6 14 320 1 1 1 1
all-images-CVIU11-pattern42-target60 14 175 1 1 1 1
all-images-CVIU11-pattern42-target61 14 282 1 1 1 1
all-images-CVIU11-pattern42-target62 14 329 1 1 1 1
all-images-CVIU11-pattern42-target63 14 236 1 1 1 1
all-images-CVIU11-pattern42-target64 14 167 1 1 1 1
all-images-CVIU11-pattern42-target65 14 146 1 1 1 1
all-images-CVIU11-pattern42-target66 14 111 1 1 1 1
all-images-CVIU11-pattern42-target67 14 397 1 1 1 1
all-images-CVIU11-pattern42-target68 14 387 1 1 1 1
all-images-CVIU11-pattern42-target69 14 419 1 1 1 1
all-images-CVIU11-pattern42-target7 14 297 1 1 1 1
all-images-CVIU11-pattern42-target70 14 371 1 1 1 1
all-images-CVIU11-pattern42-target71 14 264 1 1 1 1
all-images-CVIU11-pattern42-target72 14 250 1 1 1 1
all-images-CVIU11-pattern42-target73 14 444 1 1 1 1
all-images-CVIU11-pattern42-target74 14 435 1 1 1 1
all-images-CVIU11-pattern42-target75 14 396 1 1 1 1
all-images-CVIU11-pattern42-target76 14 413 1 1 1 1
all-images-CVIU11-pattern42-target77 14 413 1 1 1 1
all-images-CVIU11-pattern42-target78 14 388 1 1 1 1
all-images-CVIU11-pattern42-target79 14 105 1 1 1 1
all-images-CVIU11-pattern42-target8 14 166 1 1 1 1
all-images-CVIU11-pattern42-target80 14 94 1 1 1 1
all-images-CVIU11-pattern42-target81 14 212 1 1 1 1
all-images-CVIU11-pattern42-target82 14 225 1 1 1 1
all-images-CVIU11-pattern42-target83 14 229 1 1 1 1
all-images-CVIU11-pattern42-target84 14 20 1 1 1 1
all-images-CVIU11-pattern42-target85 14 349 1 1 1 1
all-images-CVIU11-pattern42-target86 14 227 1 1 1 1
all-images-CVIU11-pattern42-target87 14 154 1 1 1 1
all-images-CVIU11-pattern42-target88 14 268 1 1 1 1
all-images-CVIU11-pattern42-target89 14 104 1 1 1 1
all-images-CVIU11-pattern42-target9 14 165 1 1 1 1
all-images-CVIU11-pattern42-target90 14 77 1 1 1 1
all-images-CVIU11-pattern42-target91 14 28 1 1 1 1
all-images-CVIU11-pattern42-target92 14 451 1 1 1 1
all-images-CVIU11-pattern42-target93 14 203 1 1 1 1
all-images-CVIU11-pattern42-target94 14 287 1 1 1 1
all-images-CVIU11-pattern42-target95 14 38 1 1 1 1
all-images-CVIU11-pattern42-target96 14 118 1 1 1 1
all-images-CVIU11-pattern42-target97 14 129 1 1 1 1
all-images-CVIU11-pattern42-target98 14 69 1 1 1 1
all-images-CVIU11-pattern42-target99 14 263 1 1 1 1
all-images-CVIU11-pattern43-target1 14 233 8 1 8 1
all-images-CVIU11-pattern43-target10 14 183 2 1 2 1
all-images-CVIU11-pattern43-target100 14 47 5 1 5 3
all-images-CVIU11-pattern43-target101 14 49 2 1 2 1
all-images-CVIU11-pattern43-target102 14 108 2 1 2 1
all-images-CVIU11-pattern43-target103 14 114 2 1 2 1
all-images-CVIU11-pattern43-target104 14 244 5 1 5 1
all-images-CVIU11-pattern43-target105 14 240 10 1 10 1
all-images-CVIU11-pattern43-target106 14 182 6 1 6 1
all-images-CVIU11-pattern43-target107 14 181 3 1 3 1
all-images-CVIU11-pattern43-target108 14 382 17 1 17 2
all-images-CVIU11-pattern43-target109 14 245 4 1 4 1
all-images-CVIU11-pattern43-target11 14 80 1 1 1 1
all-images-CVIU11-pattern43-target110 14 103 2 1 2 1
all-images-CVIU11-pattern43-target111 14 92 2 1 2 1
all-images-CVIU11-pattern43-target112 14 86 2 1 2 1
all-images-CVIU11-pattern43-target113 14 138 5 3 5 5
all-images-CVIU11-pattern43-target114 14 60 1 1 1 1
all-images-CVIU11-pattern43-target115 14 200 6 1 6 1
all-images-CVIU11-pattern43-target116 14 406 2 1 2 1
all-images-CVIU11-pattern43-target117 14 244 4 1 4 1
all-images-CVIU11-pattern43-target118 14 166 6 1 6 1
all-images-CVIU11-pattern43-target119 14 389 9 1 9 1
all-images-CVIU11-pattern43-target12 14 205 5 1 5 1
all-images-CVIU11-pattern43-target120 14 234 7 1 7 1
all-images-CVIU11-pattern43-target121 14 293 3 1 3 1
all-images-CVIU11-pattern43-target122 14 143 3 1 3 1
all-images-CVIU11-pattern43-target123 14 340 12 1 12 2
all-images-CVIU11-pattern43-target124 14 188 7 1 7 1
all-images-CVIU11-pattern43-target125 14 293 3 1 3 1
all-images-CVIU11-pattern43-target126 14 30 2 1 2 1
all-images-CVIU11-pattern43-target127 14 40 6 1 6 1
all-images-CVIU11-pattern43-target128 14 246 4 1 4 1
all-images-CVIU11-pattern43-target129 14 53 6 1 6 1
all-images-CVIU11-pattern43-target13 14 222 13 1 13 1
all-images-CVIU11-pattern43-target130 14 46 5 1 5 1
all-images-CVIU11-pattern43-target131 14 93 4 1 4 1
all-images-CVIU11-pattern43-target132 14 134 15 1 15 2
all-images-CVIU11-pattern43-target133 14 133 3 1 3 1
all-images-CVIU11-pattern43-target134 14 128 4 1 4 1
all-images-CVIU11-pattern43-target135 14 123 6 1 6 1
all-images-CVIU11-pattern43-target136 14 167 18 1 18 1
all-images-CVIU11-pattern43-target137 14 46 10 2 10 2
all-images-CVIU11-pattern43-target138 14 448 13 1 13 1
all-images-CVIU11-pattern43-target139 14 97 4 1 4 1
all-images-CVIU11-pattern43-target14 14 55 3 1 3 1
all-images-CVIU11-pattern43-target140 14 82 5 1 5 1
all-images-CVIU11-pattern43-target141 14 59 1 1 1 1
all-images-CVIU11-pattern43-target142 14 161 6 3 6 3
all-images-CVIU11-pattern43-target143 14 114 10 1 10 1
all-images-CVIU11-pattern43-target144 14 167 2 1 2 1
all-images-CVIU11-pattern43-target145 14 101 7 1 7 1
all-images-CVIU11-pattern43-target146 14 338 10 1 10 1
all-images-CVIU11-pattern43-target15 14 53 5 1 5 1
all-images-CVIU11-pattern43-target16 14 69 3 1 3 1
all-images-CVIU11-pattern43-target17 14 269 8 1 8 1
all-images-CVIU11-pattern43-target18 14 240 8 1 8 1
all-images-CVIU11-pattern43-target19 14 420 15 1 15 1
all-images-CVIU11-pattern43-target2 14 166 4 1 4 1
all-images-CVIU11-pattern43-target20 14 295 4 1 4 1
all-images-CVIU11-pattern43-target21 14 196 3 1 3 1
all-images-CVIU11-pattern43-target22 14 116 7 1 7 1
all-images-CVIU11-pattern43-target23 14 278 7 1 7 1
all-images-CVIU11-pattern43-target24 14 40 5 1 5 1
all-images-CVIU11-pattern43-target25 14 107 3 1 3 1
all-images-CVIU11-pattern43-target26 14 59 6 1 6 1
all-images-CVIU11-pattern43-target27 14 180 4 1 4 1
all-images-CVIU11-pattern43-target28 14 43 1 1 1 1
all-images-CVIU11-pattern43-target29 14 409 13 1 13 1
all-images-CVIU11-pattern43-target3 14 303 4 1 4 1
all-images-CVIU11-pattern43-target30 14 338 5 1 5 1
all-images-CVIU11-pattern43-target31 14 240 10 1 10 2
all-images-CVIU11-pattern43-target32 14 475 15 1 15 1
all-images-CVIU11-pattern43-target33 14 449 15 1 15 3
all-images-CVIU11-pattern43-target34 14 194 5 1 5 1
all-images-CVIU11-pattern43-target35 14 419 12 1 12 1
all-images-CVIU11-pattern43-target36 14 139 16 1 16 1
all-images-CVIU11-pattern43-target37 14 398 11 2 11 2
all-images-CVIU11-pattern43-target38 14 335 11 1 11 1
all-images-CVIU11-pattern43-target39 14 147 5 1 5 1
all-images-CVIU11-pattern43-target4 14 231 5 1 5 1
all-images-CVIU11-pattern43-target40 14 191 9 1 9 1
all-images-CVIU11-pattern43-target41 14 181 5 1 5 1
all-images-CVIU11-pattern43-target42 14 246 19 1 19 1
all-images-CVIU11-pattern43-target43 14 352 6 1 6 1
all-images-CVIU11-pattern43-target44 14 436 5 1 5 1
all-images-CVIU11-pattern43-target45 14 414 2 1 2 1
all-images-CVIU11-pattern43-target46 14 203 16 1 16 2
all-images-CVIU11-pattern43-target47 14 337 15 1 15 1
all-images-CVIU11-pattern43-target48 14 146 9 1 9 1
all-images-CVIU11-pattern43-target49 14 240 10 1 10 1
all-images-CVIU11-pattern43-target5 14 325 7 1 7 1
all-images-CVIU11-pattern43-target50 14 416 13 1 13 1
all-images-CVIU11-pattern43-target51 14 148 17 1 17 1
all-images-CVIU11-pattern43-target52 14 160 16 1 16 1
all-images-CVIU11-pattern43-target53 14 103 12 1 12 1
all-images-CVIU11-pattern43-target54 14 109 3 1 3 1
all-images-CVIU11-pattern43-target55 14 116 5 1 5 1
all-images-CVIU11-pattern43-target56 14 74 3 1 3 1
all-images-CVIU11-pattern43-target57 14 494 9 2 9 2
all-images-CVIU11-pattern43-target58 14 78 7 1 7 1
all-images-CVIU11-pattern43-target59 14 343 5 1 5 1
all-images-CVIU11-pattern43-target6 14 327 6 1 6 1
all-images-CVIU11-pattern43-target60 14 164 4 1 4 1
all-images-CVIU11-pattern43-target61 14 351 7 1 7 1
all-images-CVIU11-pattern43-target62 14 351 9 1 9 1
all-images-CVIU11-pattern43-target63 14 273 115 3 115 3
all-images-CVIU11-pattern43-target64 14 172 6 1 6 1
all-images-CVIU11-pattern43-target65 14 154 12 1 12 1
all-images-CVIU11-pattern43-target66 14 131 7 1 7 1
all-images-CVIU11-pattern43-target67 14 380 8 1 8 1
all-images-CVIU11-pattern43-target68 14 457 9 1 9 1
all-images-CVIU11-pattern43-target69 14 422 2 1 2 1
all-images-CVIU11-pattern43-target7 14 312 15 1 15 1
all-images-CVIU11-pattern43-target70 14 370 4 1 4 1
all-images-CVIU11-pattern43-target71 14 270 9 1 9 1
all-images-CVIU11-pattern43-target72 14 264 13 1 13 1
all-images-CVIU11-pattern43-target73 14 387 6 1 6 1
all-images-CVIU11-pattern43-target74 14 407 8 1 8 1
all-images-CVIU11-pattern43-target75 14 434 8 1 8 1
all-images-CVIU11-pattern43-target76 14 424 7 1 7 1
all-images-CVIU11-pattern43-target77 14 407 8 1 8 1
all-images-CVIU11-pattern43-target78 14 412 11 1 11 1
all-images-CVIU11-pattern43-target79 14 109 4 1 4 1
all-images-CVIU11-pattern43-target8 14 149 6 1 6 1
all-images-CVIU11-pattern43-target80 14 107 8 1 8 1
all-images-CVIU11-pattern43-target81 14 166 7 1 7 1
all-images-CVIU11-pattern43-target82 14 231 13 1 13 1
all-images-CVIU11-pattern43-target83 14 243 11 1 11 1
all-images-CVIU11-pattern43-target84 14 20 1 1 1 1
all-images-CVIU11-pattern43-target85 14 300 14 1 14 1
all-images-CVIU11-pattern43-target86 14 201 2 1 2 1
all-images-CVIU11-pattern43-target87 14 185 5 1 5 1
all-images-CVIU11-pattern43-target88 14 284 15 1 15 1
all-images-CVIU11-pattern43-target89 14 109 4 1 4 1
all-images-CVIU11-pattern43-target9 14 162 4 1 4 1
all-images-CVIU11-pattern43-target90 14 100 3 1 3 1
all-images-CVIU11-pattern43-target91 14 30 4 1 4 1
all-images-CVIU11-pattern43-target92 14 400 15 3 15 3
all-images-CVIU11-pattern43-target93 14 227 10 1 10 1
all-images-CVIU11-pattern43-target94 14 286 15 1 15 1
all-images-CVIU11-pattern43-target95 14 41 4 1 4 1
all-images-CVIU11-pattern43-target96 14 114 7 2 7 2
all-images-CVIU11-pattern43-target97 14 124 3 1 3 1
all-images-CVIU11-pattern43-target98 14 84 2 1 2 1
all-images-CVIU11-pattern43-target99 14 271 8 1 8 1
all-images-CVIU11-pattern44-target1 14 267 1 1 1 1
all-images-CVIU11-pattern44-target10 14 181 1 1 1 1
all-images-CVIU11-pattern44-target100 14 49 1 1 1 1
all-images-CVIU11-pattern44-target101 14 36 0 0 0 0
all-images-CVIU11-pattern44-target102 14 102 1 1 1 1
all-images-CVIU11-pattern44-target103 14 142 1 1 1 1
all-images-CVIU11-pattern44-target104 14 222 1 1 1 1
all-images-CVIU11-pattern44-target105 14 297 1 1 1 1
all-images-CVIU11-pattern44-target106 14 193 1 1 1 1
all-images-CVIU11-pattern44-target107 14 133 1 1 1 1
all-images-CVIU11-pattern44-target108 14 378 2 1 2 1
all-images-CVIU11-pattern44-target109 14 252 1 1 1 1
all-images-CVIU11-pattern44-target11 14 126 1 1 1 1
all-images-CVIU11-pattern44-target110 14 129 1 1 1 1
all-images-CVIU11-pattern44-target111 14 115 1 1 1 1
all-images-CVIU11-pattern44-target112 14 125 1 1 1 1
all-images-CVIU11-pattern44-target113 14 154 1 1 1 1
all-images-CVIU11-pattern44-target114 14 108 3 3 3 3
all-images-CVIU11-pattern44-target115 14 186 1 1 1 1
all-images-CVIU11-pattern44-target116 14 404 1 1 1 1
all-images-CVIU11-pattern44-target117 14 225 1 1 1 1
all-images-CVIU11-pattern44-target118 14 224 1 1 1 1
all-images-CVIU11-pattern44-target119 14 422 1 1 1 1
all-images-CVIU11-pattern44-target12 14 225 1 1 1 1
all-images-CVIU11-pattern44-target120 14 233 1 1 1 1
all-images-CVIU11-pattern44-target121 14 313 1 1 1 1
all-images-CVIU11-pattern44-target122 14 178 1 1 1 1
all-images-CVIU11-pattern44-target123 14 310 1 1 1 1
all-images-CVIU11-pattern44-target124 14 235 1 1 1 1
all-images-CVIU11-pattern44-target125 14 308 1 1 1 1
all-images-CVIU11-pattern44-target126 14 32 0 0 0 0
all-images-CVIU11-pattern44-target127 14 64 0 0 0 0
all-images-CVIU11-pattern44-target128 14 263 1 1 1 1
all-images-CVIU11-pattern44-target129 14 51 1 1 1 1
all-images-CVIU11-pattern44-target13 14 199 1 1 1 1
all-images-CVIU11-pattern44-target130 14 54 1 1 1 1
all-images-CVIU11-pattern44-target131 14 99 1 1 1 1
all-images-CVIU11-pattern44-target132 14 137 1 1 1 1
all-images-CVIU11-pattern44-target133 14 144 1 1 1 1
all-images-CVIU11-pattern44-target134 14 130 1 1 1 1
all-images-CVIU11-pattern44-target135 14 125 1 1 1 1
all-images-CVIU11-pattern44-target136 14 133 2 1 2 1
all-images-CVIU11-pattern44-target137 14 55 1 1 1 1
all-images-CVIU11-pattern44-target138 14 428 1 1 1 1
all-images-CVIU11-pattern44-target139 14 65 1 1 1 1
all-images-CVIU11-pattern44-target14 14 51 1 1 1 1
all-images-CVIU11-pattern44-target140 14 77 1 1 1 1
all-images-CVIU11-pattern44-target141 14 65 0 0 0 0
all-images-CVIU11-pattern44-target142 14 118 1 1 1 1
all-images-CVIU11-pattern44-target143 14 95 1 1 1 1
all-images-CVIU11-pattern44-target144 14 170 1 1 1 1
all-images-CVIU11-pattern44-target145 14 71 1 1 1 1
all-images-CVIU11-pattern44-target146 14 269 1 1 1 1
all-images-CVIU11-pattern44-target15 14 37 0 0 0 0
all-images-CVIU11-pattern44-target16 14 103 1 1 1 1
all-images-CVIU11-pattern44-target17 14 275 1 1 1 1
all-images-CVIU11-pattern44-target18 14 294 1 1 1 1
all-images-CVIU11-pattern44-target19 14 446 1 1 1 1
all-images-CVIU11-pattern44-target2 14 179 1 1 1 1
all-images-CVIU11-pattern44-target20 14 324 1 1 1 1
all-images-CVIU11-pattern44-target21 14 231 1 1 1 1
all-images-CVIU11-pattern44-target22 14 125 1 1 1 1
all-images-CVIU11-pattern44-target23 14 254 1 1 1 1
all-images-CVIU11-pattern44-target24 14 37 1 1 1 1
